card_id,txn_id
C03047-K1,3237410
C03047-K1,3238182
C03047-K1,3238469
C03047-K1,3238652
C03047-K1,3240339
C03047-K1,3240737
C03047-K1,3241133
C03047-K1,3241193
C03047-K1,3241494
C03047-K1,3242226
C03047-K1,3242252
C03047-K1,3242538
C03047-K1,3242876
C03047-K1,3243006
C03047-K1,3243769
C03047-K1,3243849
C03047-K1,3244168
C03047-K1,3244219
C03047-K1,3244394
C03047-K1,3244654
C03047-K1,3245896
C03047-K1,3245906
C03047-K1,3246258
C03047-K1,3246569
C03047-K1,3247371
C03047-K1,3248572
C03047-K1,3249486
C03047-K1,3249572
C03047-K1,3250077
C03047-K1,3250253
C03047-K1,3250449
C03047-K1,3250787
C03047-K1,3251016
C03047-K1,3251272
C03047-K1,3251279
C03047-K1,3251316
C03047-K1,3251418
C03047-K1,3252394
C03047-K1,3252838
C03047-K1,3253126
C03047-K1,3253541
C03047-K1,3253638
C03047-K1,3253787
C03047-K1,3254288
C03047-K1,3254539
C03047-K1,3255560
C03047-K1,3255935
C03047-K1,3256400
C03047-K1,3256998
C03047-K1,3257196
C03047-K1,3257789
C03047-K1,3258103
C03047-K1,3258535
C03047-K1,3259346
C03047-K1,3259500
C03047-K1,3259555
C03047-K1,3260183
C03047-K1,3260237
C03047-K1,3260463
C03047-K1,3260779
C03047-K1,3260794
C03047-K1,3261343
C03047-K1,3262253
C03047-K1,3262696
C03047-K1,3262698
C03047-K1,3262815
C03047-K1,3263234
C03047-K1,3263626
C03047-K1,3263662
C03047-K1,3263686
C03047-K1,3263742
C03047-K1,3263755
C03047-K1,3264728
C03047-K1,3264964
C03047-K1,3265390
C03047-K1,3265502
C03047-K1,3265534
C03047-K1,3265964
C03047-K1,3266267
C03047-K1,3266295
C03047-K1,3266384
C03047-K1,3266863
C03047-K1,3267143
C03047-K1,3267247
C03047-K1,3267334
C03047-K1,3267568
C03047-K1,3267720
C03047-K1,3268490
C03047-K1,3269140
C03047-K1,3270345
C03047-K1,3270523
C03047-K1,3270792
C03047-K1,3271315
C03047-K1,3271510
C03047-K1,3271880
C03047-K1,3272175
C03047-K1,3272382
C03047-K1,3273376
C03047-K1,3273832
C03047-K1,3273897
C03047-K1,3274028
C03047-K1,3274610
C03047-K1,3275269
C03047-K1,3275707
C03047-K1,3275724
C03047-K1,3276422
C03047-K1,3276763
C03047-K1,3277079
C03047-K1,3277623
C03047-K1,3277757
C03047-K1,3277767
C03047-K1,3277813
C03047-K1,3278073
C03047-K1,3278121
C03047-K1,3278145
C03047-K1,3278173
C03047-K1,3278175
C03047-K1,3278184
C03047-K1,3278188
C03047-K1,3278220
C03047-K1,3278784
C03047-K1,3278958
C03047-K1,3279126
C03047-K1,3279202
C03047-K1,3279211
C03047-K1,3280847
C03047-K1,3281019
C03047-K1,3281368
C03047-K1,3281675
C03047-K1,3281740
C03047-K1,3282018
C03047-K1,3282144
C03047-K1,3282336
C03047-K1,3282940
C03047-K1,3283830
C03047-K1,3283871
C03047-K1,3283895
C03047-K1,3284038
C03047-K1,3284084
C03047-K1,3284222
C03047-K1,3284387
C03047-K1,3284987
C03047-K1,3285015
C03047-K1,3285025
C03047-K1,3285220
C03047-K1,3285386
C03047-K1,3285402
C03047-K1,3285447
C03047-K1,3285628
C03047-K1,3285736
C03047-K1,3285745
C03047-K1,3285747
C03047-K1,3285861
C03047-K1,3287853
C03047-K1,3288014
C03047-K1,3288749
C03047-K1,3289066
C03047-K1,3289388
C03047-K1,3289449
C03047-K1,3289460
C03047-K1,3289720
C03047-K1,3289769
C03047-K1,3289792
C03047-K1,3289874
C03047-K1,3290486
C03047-K1,3290685
C03047-K1,3290742
C03047-K1,3290795
C03047-K1,3290979
C03047-K1,3291496
C03047-K1,3291707
C03047-K1,3291769
C03047-K1,3291784
C03047-K1,3291805
C03047-K1,3291966
C03047-K1,3292196
C03047-K1,3293339
C03047-K1,3293478
C03047-K1,3293590
C03047-K1,3294329
C03047-K1,3294839
C03047-K1,3295455
C03047-K1,3296013
C03047-K1,3296184
C03047-K1,3296605
C03047-K1,3296968
C03047-K1,3297173
C03047-K1,3297302
C03047-K1,3297803
C03047-K1,3298093
C03047-K1,3298273
C03047-K1,3298866
C03047-K1,3298886
C03047-K1,3299154
C03047-K1,3299249
C03047-K1,3299471
C03047-K1,3299759
C03047-K1,3300189
C03047-K1,3300265
C03047-K1,3300775
C03047-K1,3300909
C03047-K1,3301455
C03047-K1,3301709
C03047-K1,3301933
C03047-K1,3301954
C03047-K1,3301984
C03047-K1,3302765
C03047-K1,3303845
C03047-K1,3304086
C03047-K1,3304121
C03047-K1,3304229
C03047-K1,3305506
C03047-K1,3307010
C03047-K1,3307501
C03047-K1,3307509
C03047-K1,3307531
C03047-K1,3307842
C03047-K1,3308579
C03047-K1,3308903
C03047-K1,3310576
C03047-K1,3311015
C03047-K1,3311915
C03047-K1,3311954
C03047-K1,3312257
C03047-K1,3312418
C03047-K1,3312420
C03047-K1,3313098
C03047-K1,3313209
C03047-K1,3313270
C03047-K1,3313523
C03047-K1,3313858
C03047-K1,3313923
C03047-K1,3313959
C03047-K1,3314282
C03047-K1,3314436
C03047-K1,3315156
C03047-K1,3315414
C03047-K1,3315587
C03047-K1,3316244
C03047-K1,3316347
C03047-K1,3316696
C03047-K1,3316955
C03047-K1,3317123
C03047-K1,3317785
C03047-K1,3318230
C03047-K1,3318348
C03047-K1,3319966
C03047-K1,3320023
C03047-K1,3320115
C03047-K1,3320350
C03047-K1,3321011
C03047-K1,3321140
C03047-K1,3321364
C03047-K1,3322353
C03047-K1,3322468
C03047-K1,3322493
C03047-K1,3322606
C03047-K1,3324309
C03047-K1,3324907
C03047-K1,3325065
C03047-K1,3325805
C03047-K1,3325984
C03047-K1,3327193
C03047-K1,3327241
C03047-K1,3327419
C03047-K1,3327708
C03047-K1,3328404
C03047-K1,3328577
C03047-K1,3331667
C03047-K1,3331673
C03047-K1,3332142
C03047-K1,3333285
C03047-K1,3334259
C03047-K1,3334562
C03047-K1,3336126
C03047-K1,3336531
C03047-K1,3336651
C03047-K1,3336733
C03047-K1,3337062
C03047-K1,3337458
C03047-K1,3337503
C03047-K1,3337758
C03047-K1,3337823
C03047-K1,3339060
C03047-K1,3339173
C03047-K1,3340406
C03047-K1,3340778
C03047-K1,3340939
C03047-K1,3341112
C03047-K1,3341175
C03047-K1,3341350
C03047-K1,3341366
C03047-K1,3341634
C03047-K1,3341708
C03047-K1,3341718
C03047-K1,3341724
C03047-K1,3341732
C03047-K1,3341748
C03047-K1,3341766
C03047-K1,3341767
C03047-K1,3341796
C03047-K1,3342313
C03047-K1,3342643
C03047-K1,3342936
C03047-K1,3343163
C03047-K1,3343203
C03047-K1,3343654
C03047-K1,3343920
C03047-K1,3344281
C03047-K1,3344604
C03047-K1,3345471
C03047-K1,3345555
C03047-K1,3345574
C03047-K1,3345687
C03047-K1,3345710
C03047-K1,3346396
C03047-K1,3346509
C03047-K1,3346559
C03047-K1,3346617
C03047-K1,3347011
C03047-K1,3347584
C03047-K1,3347715
C03047-K1,3348460
C03047-K1,3348652
C03047-K1,3349249
C03047-K1,3349395
C03047-K1,3349687
C03047-K1,3349969
C03047-K1,3350205
C03047-K1,3350239
C03047-K1,3350356
C03047-K1,3350419
C03047-K1,3350723
C03047-K1,3350828
C03047-K1,3351067
C03047-K1,3351212
C03047-K1,3351227
C03047-K1,3351258
C03047-K1,3351631
C03047-K1,3351741
C03047-K1,3352456
C03047-K1,3352676
C03047-K1,3352848
C03047-K1,3353330
C03047-K1,3353460
C03047-K1,3353465
C03047-K1,3353939
C03047-K1,3354717
C03047-K1,3355363
C03047-K1,3356899
C03047-K1,3357019
C03047-K1,3357079
C03047-K1,3357168
C03047-K1,3357453
C03047-K1,3357498
C03047-K1,3358233
C03047-K1,3358407
C03047-K1,3358567
C03047-K1,3358631
C03047-K1,3359175
C03047-K1,3359233
C03047-K1,3359587
C03047-K1,3359655
C03047-K1,3359674
C03047-K1,3359708
C03047-K1,3360991
C03047-K1,3361537
C03047-K1,3361688
C03047-K1,3362395
C03047-K1,3362610
C03047-K1,3364220
C03047-K1,3364408
C03047-K1,3365210
C03047-K1,3365320
C03047-K1,3365689
C03047-K1,3365825
C03047-K1,3365942
C03047-K1,3367726
C03047-K1,3367966
C03047-K1,3368527
C03047-K1,3369212
C03047-K1,3369413
C03047-K1,3369531
C03047-K1,3369597
C03047-K1,3370294
C03047-K1,3370327
C03047-K1,3370575
C03047-K1,3371650
C03047-K1,3371938
C03047-K1,3372105
C03047-K1,3372219
C03047-K1,3373006
C03047-K1,3373370
C03047-K1,3373491
C03047-K1,3373499
C03047-K1,3373899
C03047-K1,3373944
C03047-K1,3375059
C03047-K1,3375174
C03047-K1,3375640
C03047-K1,3375943
C03047-K1,3376586
C03047-K1,3376724
C03047-K1,3376756
C03047-K1,3376885
C03047-K1,3376993
C03047-K1,3377178
C03047-K1,3377224
C03047-K1,3377330
C03047-K1,3377714
C03047-K1,3377859
C03047-K1,3378131
C03047-K1,3378526
C03047-K1,3378730
C03047-K1,3378935
C03047-K1,3378947
C03047-K1,3379386
C03047-K1,3379395
C03047-K1,3380034
C03047-K1,3380098
C03047-K1,3380102
C03047-K1,3380297
C03047-K1,3380624
C03047-K1,3381436
C03047-K1,3381633
C03047-K1,3382024
C03047-K1,3382370
C03047-K1,3382694
C03047-K1,3383103
C03047-K1,3383201
C03047-K1,3384132
C03047-K1,3384189
C03047-K1,3385063
C03047-K1,3385232
C03047-K1,3385519
C03047-K1,3385627
C03047-K1,3385821
C03047-K1,3385932
C03047-K1,3386500
C03047-K1,3386614
C03047-K1,3387153
C03047-K1,3388194
C03047-K1,3388407
C03047-K1,3389404
C03047-K1,3390184
C03047-K1,3391172
C03047-K1,3391297
C03047-K1,3391409
C03047-K1,3391661
C03047-K1,3391724
C03047-K1,3391735
C03047-K1,3392417
C03047-K1,3392859
C03047-K1,3393279
C03047-K1,3393704
C03047-K1,3393725
C03047-K1,3393795
C03047-K1,3393814
C03047-K1,3393864
C03047-K1,3394459
C03047-K1,3394468
C03047-K1,3394541
C03047-K1,3394586
C03047-K1,3394589
C03047-K1,3394740
C03047-K1,3394819
C03047-K1,3395180
C03047-K1,3395215
C03047-K1,3395245
C03047-K1,3395668
C03047-K1,3395690
C03047-K1,3395699
C03047-K1,3395951
C03047-K1,3396381
C03047-K1,3396400
C03047-K1,3396510
C03047-K1,3396534
C03047-K1,3396879
C03047-K1,3397062
C03047-K1,3397972
C03047-K1,3398292
C03047-K1,3398414
C03047-K1,3399173
C03047-K1,3399697
C03047-K1,3400276
C03047-K1,3400473
C03047-K1,3400703
C03047-K1,3400929
C03047-K1,3401350
C03047-K1,3401499
C03047-K1,3401930
C03047-K1,3401971
C03047-K1,3402002
C03047-K1,3402187
C03047-K1,3402467
C03047-K1,3402469
C03047-K1,3402500
C03047-K1,3402551
C03047-K1,3402650
C03047-K1,3402668
C03047-K1,3402678
C03047-K1,3402840
C03047-K1,3403182
C03047-K1,3403224
C03047-K1,3403619
C03047-K1,3403892
C03047-K1,3405599
C03047-K1,3405635
C03047-K1,3405737
C03047-K1,3405982
C03047-K1,3406164
C03047-K1,3407079
C03047-K1,3407211
C03047-K1,3409137
C03047-K1,3409353
C03047-K1,3410533
C03047-K1,3410680
C03047-K1,3410749
C03047-K1,3411137
C03047-K1,3411208
C03047-K1,3411476
C03047-K1,3411707
C03047-K1,3411828
C03047-K1,3412619
C03047-K1,3412647
C03047-K1,3412963
C03047-K1,3413513
C03047-K1,3413592
C03047-K1,3413719
C03047-K1,3413864
C03047-K1,3414782
C03047-K1,3415146
C03047-K1,3415208
C03047-K1,3416481
C03047-K1,3416600
C03047-K1,3416674
C03047-K1,3416876
C03047-K1,3416964
C03047-K1,3417717
C03047-K1,3418010
C03047-K1,3418250
C03047-K1,3418261
C03047-K1,3418273
C03047-K1,3418296
C03047-K1,3418398
C03047-K1,3418595
C03047-K1,3419617
C03047-K1,3420117
C03047-K1,3420245
C03047-K1,3420251
C03047-K1,3420495
C03047-K1,3421582
C03047-K1,3421770
C03047-K1,3421846
C03047-K1,3422150
C03047-K1,3422596
C03047-K1,3422934
C03047-K1,3422960
C03047-K1,3423016
C03047-K1,3423086
C03047-K1,3423496
C03047-K1,3424041
C03047-K1,3424054
C03047-K1,3424062
C03047-K1,3424113
C03047-K1,3424152
C03047-K1,3424170
C03047-K1,3424306
C03047-K1,3424577
C03047-K1,3424593
C03047-K1,3425083
C03047-K1,3425285
C03047-K1,3425347
C03047-K1,3425538
C03047-K1,3425640
C03047-K1,3425658
C03047-K1,3425696
C03047-K1,3426016
C03047-K1,3426075
C03047-K1,3427037
C03047-K1,3427612
C03047-K1,3427835
C03047-K1,3428163
C03047-K1,3428179
C03047-K1,3428364
C03047-K1,3428774
C03047-K1,3429370
C03047-K1,3429765
C03047-K1,3429832
C03047-K1,3430111
C03047-K1,3430323
C03047-K1,3430327
C03047-K1,3430664
C03047-K1,3431039
C03047-K1,3432123
C03047-K1,3432386
C03047-K1,3432875
C03047-K1,3432892
C03047-K1,3432924
C03047-K1,3433911
C03047-K1,3434513
C03047-K1,3434973
C03047-K1,3434983
C03047-K1,3435095
C03047-K1,3435927
C03047-K1,3436179
C03047-K1,3436321
C03047-K1,3437084
C03047-K1,3437623
C03047-K1,3437730
C03047-K1,3438738
C03047-K1,3438927
C03047-K1,3439071
C03047-K1,3439729
C03047-K1,3440077
C03047-K1,3440232
C03047-K1,3440604
C03047-K1,3440786
C03047-K1,3440871
C03047-K1,3440892
C03047-K1,3441009
C03047-K1,3441208
C03047-K1,3441602
C03047-K1,3442650
C03047-K1,3442779
C03047-K1,3444778
C03047-K1,3445036
C03047-K1,3445276
C03047-K1,3445851
C03047-K1,3445943
C03047-K1,3445960
C03047-K1,3446088
C03047-K1,3446439
C03047-K1,3446470
C03047-K1,3446987
C03047-K1,3447232
C03047-K1,3447596
C03047-K1,3448062
C03047-K1,3448097
C03047-K1,3448117
C03047-K1,3448220
C03047-K1,3448653
C03047-K1,3449820
C03047-K1,3451231
C03047-K1,3452289
C03047-K1,3452460
C03047-K1,3452482
C03047-K1,3452640
C03047-K1,3452844
C03047-K1,3453278
C03047-K1,3453421
C03047-K1,3453460
C03047-K1,3453724
C03047-K1,3453775
C03047-K1,3454233
C03047-K1,3454415
C03047-K1,3454709
C03047-K1,3454803
C03047-K1,3454897
C03047-K1,3454953
C03047-K1,3455511
C03047-K1,3455937
C03047-K1,3456401
C03047-K1,3456722
C03047-K1,3456837
C03047-K1,3456903
C03047-K1,3456977
C03047-K1,3457381
C03047-K1,3457694
C03047-K1,3457731
C03047-K1,3457932
C03047-K1,3458149
C03047-K1,3458241
C03047-K1,3458295
C03047-K1,3458995
C03047-K1,3459182
C03047-K1,3459646
C03047-K1,3459710
C03047-K1,3460305
C03047-K1,3460652
C03047-K1,3460658
C03047-K1,3460750
C03047-K1,3461517
C03047-K1,3461862
C03047-K1,3462154
C03047-K1,3462837
C03047-K1,3463362
C03047-K1,3463371
C03047-K1,3464494
C03047-K1,3464770
C03047-K1,3465246
C03047-K1,3465639
C03047-K1,3465943
C03047-K1,3466226
C03047-K1,3466647
C03047-K1,3467297
C03047-K1,3467313
C03047-K1,3467981
C03047-K1,3468119
C03047-K1,3469388
C03047-K1,3469590
C03047-K1,3469796
C03047-K1,3469828
C03047-K1,3470059
C03047-K1,3470531
C03047-K1,3470897
C03047-K1,3471089
C03047-K1,3471390
C03047-K1,3471625
C03047-K1,3471646
C03047-K1,3471831
C03047-K1,3471966
C03047-K1,3471969
C03047-K1,3471977
C03047-K1,3472075
C03047-K1,3472253
C03047-K1,3472268
C03047-K1,3472417
C03047-K1,3473345
C03047-K1,3473378
C03047-K1,3473680
C03047-K1,3474002
C03047-K1,3474175
C03047-K1,3474212
C03047-K1,3474247
C03047-K1,3474407
C03047-K1,3474814
C03047-K1,3474958
C03047-K1,3475161
C03047-K1,3475858
C03047-K1,3475926
C03047-K1,3476059
C03047-K1,3476324
C03047-K1,3476434
C03047-K1,3476591
C03047-K1,3476661
C03047-K1,3476825
C03047-K1,3477725
C03047-K1,3478256
C03047-K1,3478739
C03047-K1,3479558
C03047-K1,3480114
C03047-K1,3480904
C03047-K1,3481515
C03047-K1,3481786
C03047-K1,3481862
C03047-K1,3481929
C03047-K1,3482786
C03047-K1,3484017
C03047-K1,3484240
C03047-K1,3484256
C03047-K1,3484426
C03047-K1,3484777
C03047-K1,3485121
C03047-K1,3485653
C03047-K1,3485811
C03047-K1,3486394
C03047-K1,3486573
C03047-K1,3487681
C03047-K1,3487752
C03047-K1,3487983
C03047-K1,3488104
C03047-K1,3488249
C03047-K1,3488311
C03047-K1,3489119
C03047-K1,3489321
C03047-K1,3489909
C03047-K1,3490481
C03047-K1,3490506
C03047-K1,3490555
C03047-K1,3490805
C03047-K1,3490827
C03047-K1,3491059
C03047-K1,3491127
C03047-K1,3491768
C03047-K1,3491839
C03047-K1,3491944
C03047-K1,3492325
C03047-K1,3492878
C03047-K1,3493565
C03047-K1,3493945
C03047-K1,3494036
C03047-K1,3494582
C03047-K1,3495201
C03047-K1,3495657
C03047-K1,3495809
C03047-K1,3495845
C03047-K1,3496250
C03047-K1,3496923
C03047-K1,3497156
C03047-K1,3497350
C03047-K1,3497403
C03047-K1,3497494
C03047-K1,3497524
C03047-K1,3497580
C03047-K1,3498589
C03047-K1,3498596
C03047-K1,3498607
C03047-K1,3498611
C03047-K1,3498706
C03047-K1,3499022
C03047-K1,3499028
C03047-K1,3499399
C03047-K1,3499443
C03047-K1,3499555
C03047-K1,3499849
C03047-K1,3499905
C03047-K1,3499966
C03047-K1,3499990
C03047-K1,3500032
C03047-K1,3500036
C03047-K1,3500283
C03047-K1,3500904
C03047-K1,3500911
C03047-K1,3501168
C03047-K1,3501481
C03047-K1,3501678
C03047-K1,3502326
C03047-K1,3502655
C03047-K1,3502912
C03047-K1,3503418
C03047-K1,3503490
C03047-K1,3503579
C03047-K1,3503723
C03047-K1,3505660
C03047-K1,3505783
C03047-K1,3506090
C03047-K1,3507227
C03047-K1,3508923
C03047-K1,3509403
C03047-K1,3509472
C03047-K1,3509481
C03047-K1,3510092
C03047-K1,3510403
C03047-K1,3510470
C03047-K1,3510692
C03047-K1,3511036
C03047-K1,3511105
C03047-K1,3511375
C03047-K1,3511686
C03047-K1,3511923
C03047-K1,3512336
C03047-K1,3512712
C03047-K1,3513134
C03047-K1,3513478
C03047-K1,3513922
C03047-K1,3514958
C03047-K1,3515074
C03047-K1,3515651
C03047-K1,3515657
C03047-K1,3515746
C03047-K1,3515972
C03047-K1,3516469
C03047-K1,3516680
C03047-K1,3516816
C03047-K1,3517461
C03047-K1,3518196
C03047-K1,3518473
C03047-K1,3519945
C03047-K1,3520444
C03047-K1,3521023
C03047-K1,3521174
C03047-K1,3521379
C03047-K1,3521690
C03047-K1,3521752
C03047-K1,3521864
C03047-K1,3522326
C03047-K1,3522494
C03047-K1,3523010
C03047-K1,3523344
C03047-K1,3523360
C03047-K1,3523574
C03047-K1,3524446
C03047-K1,3524691
C03047-K1,3524779
C03047-K1,3524848
C03047-K1,3525180
C03047-K1,3525213
C03047-K1,3526071
C03047-K1,3526527
C03047-K1,3526916
C03047-K1,3526991
C03047-K1,3527208
C03047-K1,3527281
C03047-K1,3527302
C03047-K1,3527854
C03047-K1,3527903
C03047-K1,3528028
C03047-K1,3528082
C03047-K1,3528363
C03047-K1,3528858
C03047-K1,3529451
C03047-K1,3529986
C03047-K1,3530383
C03047-K1,3530557
C03047-K1,3530995
C03047-K1,3531122
C03047-K1,3531456
C03047-K1,3531824
C03047-K1,3532416
C03047-K1,3532562
C03047-K1,3532767
C03047-K1,3532776
C03047-K1,3532785
C03047-K1,3532929
C03047-K1,3533363
C03047-K1,3533467
C03047-K1,3533712
C03047-K1,3533982
C03047-K1,3534152
C03047-K1,3535674
C03047-K1,3535872
C03047-K1,3536338
C03047-K1,3536458
C03047-K1,3536561
C03047-K1,3536792
C03047-K1,3537645
C03047-K1,3538246
C03047-K1,3538750
C03047-K1,3538822
C03047-K1,3540019
C03047-K1,3540112
C03047-K1,3540285
C03047-K1,3540599
C03047-K1,3540649
C03047-K1,3540671
C03047-K1,3540874
C03047-K1,3540951
C03047-K1,3542568
C03047-K1,3543362
C03047-K1,3543641
C03047-K1,3543709
C03047-K1,3543773
C03047-K1,3543902
C03047-K1,3544804
C03047-K1,3544881
C03047-K1,3545114
C03047-K1,3545135
C03047-K1,3545307
C03047-K1,3545540
C03047-K1,3545709
C03047-K1,3546044
C03047-K1,3546269
C03047-K1,3546904
C03047-K1,3547185
C03047-K1,3547618
C03047-K1,3547691
C03047-K1,3548260
C03047-K1,3548364
C03047-K1,3548389
C03047-K1,3548984
C03047-K1,3549188
C03047-K1,3549271
C03047-K1,3549276
C03047-K1,3549759
C03047-K1,3549989
C03047-K1,3550077
C03047-K1,3550347
C03047-K1,3550916
C03047-K1,3551087
C03047-K1,3551542
C03047-K1,3551616
C03047-K1,3551634
C03047-K1,3551979
C03047-K1,3552047
C03047-K1,3552334
C03047-K1,3552931
C03047-K1,3553248
C03047-K1,3553655
C03047-K1,3553937
C03047-K1,3554595
C03047-K1,3555033
C03047-K1,3555256
C03047-K1,3555269
C03047-K1,3555391
C03047-K1,3555664
C03047-K1,3555913
C03047-K1,3556979
C03047-K1,3557009
C03047-K1,3557665
C03047-K1,3558161
C03047-K1,3558432
C03047-K1,3558664
C03047-K1,3559484
C03047-K1,3559955
C03047-K1,3560097
C03047-K1,3560355
C03047-K1,3560618
C03047-K1,3560630
C03047-K1,3561755
C03047-K1,3562808
C03047-K1,3563091
C03047-K1,3563432
C03047-K1,3563455
C03047-K1,3563605
C03047-K1,3563705
C03047-K1,3564144
C03047-K1,3564146
C03047-K1,3564241
C03047-K1,3564248
C03047-K1,3564251
C03047-K1,3565115
C03047-K1,3565904
C03047-K1,3566616
C03047-K1,3566724
C03047-K1,3567458
C03047-K1,3567603
C03047-K1,3568361
C03047-K1,3568572
C03047-K1,3568776
C03047-K1,3568902
C03047-K1,3568930
C03047-K1,3569003
C03047-K1,3569501
C03047-K1,3570180
C03047-K1,3570400
C03047-K1,3570496
C03047-K1,3571916
C03047-K1,3572626
C03047-K1,3572696
C03047-K1,3572797
C03047-K1,3572972
C03047-K1,3572989
C03047-K1,3573107
C03047-K1,3573204
C03047-K1,3573268
C03047-K1,3573295
C03047-K1,3573875
C03047-K1,3573895
C03047-K1,3575138
C03047-K1,3576551
C03047-K1,3576575
C03047-K1,3576656
C03047-K1,3578002
C03047-K1,3579198
C03047-K1,3579764
C03047-K1,3579962
C03047-K1,3580056
C03047-K1,3580375
C03047-K1,3580390
C03047-K1,3580592
C03047-K1,3581102
C03047-K1,3581281
C03047-K1,3581538
C03047-K1,3581732
C03047-K1,3581852
C03047-K1,3581956
C03047-K1,3582108
C03047-K1,3582400
C12942-K2,3000142
C12942-K2,3001980
C12942-K2,3011626
C12942-K2,3011674
C12942-K2,3011863
C12942-K2,3014742
C12942-K2,3018923
C12942-K2,3020165
C12942-K2,3020836
C12942-K2,3021861
C12942-K2,3022787
C12942-K2,3022860
C12942-K2,3022942
C12942-K2,3023019
C12942-K2,3023414
C12942-K2,3024486
C12942-K2,3024625
C12942-K2,3025528
C12942-K2,3028780
C12942-K2,3029006
C12942-K2,3029185
C12942-K2,3030653
C12942-K2,3031213
C12942-K2,3033265
C12942-K2,3033468
C12942-K2,3033611
C12942-K2,3034548
C12942-K2,3034594
C12942-K2,3035257
C12942-K2,3036136
C12942-K2,3037510
C12942-K2,3038512
C12942-K2,3038561
C12942-K2,3039216
C12942-K2,3040712
C12942-K2,3043982
C12942-K2,3045152
C12942-K2,3048449
C12942-K2,3048635
C12942-K2,3049627
C12942-K2,3051573
C12942-K2,3051576
C12942-K2,3052042
C12942-K2,3052215
C12942-K2,3053208
C12942-K2,3053822
C12942-K2,3055694
C12942-K2,3059642
C12942-K2,3061214
C12942-K2,3063281
C12942-K2,3064522
C12942-K2,3067321
C12942-K2,3067790
C12942-K2,3068071
C12942-K2,3069118
C12942-K2,3069227
C12942-K2,3069797
C12942-K2,3073600
C12942-K2,3074319
C12942-K2,3077160
C12942-K2,3077279
C12942-K2,3078005
C12942-K2,3078498
C12942-K2,3078559
C12942-K2,3080667
C12942-K2,3083743
C12942-K2,3084466
C12942-K2,3085404
C12942-K2,3085791
C12942-K2,3090147
C12942-K2,3094545
C12942-K2,3097855
C12942-K2,3097921
C12942-K2,3098846
C12942-K2,3100681
C12942-K2,3102727
C12942-K2,3103437
C12942-K2,3110068
C12942-K2,3112948
C12942-K2,3113752
C12942-K2,3116336
C12942-K2,3117905
C12942-K2,3118339
C12942-K2,3120685
C12942-K2,3120817
C12942-K2,3122195
C12942-K2,3124180
C12942-K2,3126045
C12942-K2,3126170
C12942-K2,3127300
C12942-K2,3128536
C12942-K2,3128757
C12942-K2,3129681
C12942-K2,3130555
C12942-K2,3130710
C12942-K2,3130871
C12942-K2,3131721
C12942-K2,3132929
C12942-K2,3133187
C12942-K2,3134206
C12942-K2,3135188
C12942-K2,3136960
C12942-K2,3137294
C12942-K2,3137300
C12942-K2,3137757
C12942-K2,3139260
C12942-K2,3139492
C12942-K2,3139519
C12942-K2,3139520
C12942-K2,3139589
C12942-K2,3140903
C12942-K2,3141008
C12942-K2,3141744
C12942-K2,3142465
C12942-K2,3143353
C12942-K2,3144170
C12942-K2,3144896
C12942-K2,3146041
C12942-K2,3147220
C12942-K2,3148279
C12942-K2,3148690
C12942-K2,3148841
C12942-K2,3149025
C12942-K2,3149325
C12942-K2,3149590
C12942-K2,3149661
C12942-K2,3149816
C12942-K2,3149937
C12942-K2,3150566
C12942-K2,3150751
C12942-K2,3151089
C12942-K2,3152701
C12942-K2,3153001
C12942-K2,3153030
C12942-K2,3153299
C12942-K2,3154367
C12942-K2,3154757
C12942-K2,3155213
C12942-K2,3155506
C12942-K2,3155529
C12942-K2,3155540
C12942-K2,3155562
C12942-K2,3156212
C12942-K2,3157747
C12942-K2,3158468
C12942-K2,3158486
C12942-K2,3158975
C12942-K2,3159013
C12942-K2,3159392
C12942-K2,3160123
C12942-K2,3160603
C12942-K2,3160901
C12942-K2,3161705
C12942-K2,3162052
C12942-K2,3162552
C12942-K2,3162895
C12942-K2,3163385
C12942-K2,3163914
C12942-K2,3164910
C12942-K2,3165578
C12942-K2,3166366
C12942-K2,3166818
C12942-K2,3167155
C12942-K2,3167709
C12942-K2,3169500
C12942-K2,3171634
C12942-K2,3171972
C12942-K2,3172382
C12942-K2,3172388
C12942-K2,3173528
C12942-K2,3173563
C12942-K2,3173569
C12942-K2,3173595
C12942-K2,3174396
C12942-K2,3174586
C12942-K2,3175460
C12942-K2,3175472
C12942-K2,3175753
C12942-K2,3175763
C12942-K2,3176344
C12942-K2,3176827
C12942-K2,3177354
C12942-K2,3177414
C12942-K2,3178282
C12942-K2,3179493
C12942-K2,3181310
C12942-K2,3181617
C12942-K2,3181790
C12942-K2,3182400
C12942-K2,3182940
C12942-K2,3183715
C12942-K2,3184021
C12942-K2,3184022
C12942-K2,3184473
C12942-K2,3184527
C12942-K2,3185464
C12942-K2,3186385
C12942-K2,3186572
C12942-K2,3186880
C12942-K2,3187395
C12942-K2,3187424
C12942-K2,3187992
C12942-K2,3187998
C12942-K2,3188489
C12942-K2,3188799
C12942-K2,3190347
C12942-K2,3190362
C12942-K2,3190889
C12942-K2,3190921
C12942-K2,3190940
C12942-K2,3190980
C12942-K2,3190987
C12942-K2,3191894
C12942-K2,3192525
C12942-K2,3193143
C12942-K2,3194171
C12942-K2,3195884
C12942-K2,3196072
C12942-K2,3198928
C12942-K2,3199462
C12942-K2,3200509
C12942-K2,3201801
