txn_id,region_code
3308421,204.0
3308478,204.0
3308536,204.0
3308555,204.0
3308571,204.0
3308579,204.0
3308601,204.0
3308623,204.0
3308661,204.0
3308680,204.0
3308685,204.0
3308691,204.0
3308741,204.0
3308764,204.0
3308776,204.0
3308787,204.0
3308809,204.0
3308830,204.0
3308834,204.0
3308839,204.0
3308846,204.0
3308850,204.0
3308864,204.0
3308865,204.0
3308874,204.0
3308883,204.0
3308888,204.0
3308900,204.0
3308902,204.0
3308909,204.0
3308918,204.0
3308921,204.0
3308927,204.0
3308955,204.0
3308959,204.0
3308972,204.0
3308976,204.0
3309001,204.0
3309051,204.0
3309059,204.0
3309075,204.0
3309080,204.0
3309102,204.0
3309115,204.0
3309154,204.0
3309167,204.0
3309202,204.0
3309221,204.0
3309247,204.0
3309271,204.0
3309272,204.0
3309299,204.0
3309316,204.0
3309324,204.0
3309334,204.0
3309339,204.0
3309341,204.0
3309360,204.0
3309365,204.0
3309384,204.0
3309404,204.0
3309410,204.0
3309414,204.0
3309419,204.0
3309429,204.0
3309439,204.0
3309455,204.0
3309494,204.0
3309502,204.0
3309534,204.0
3309550,204.0
3309569,204.0
3309571,204.0
3309587,204.0
3309588,204.0
3309624,204.0
3309626,204.0
3309639,204.0
3309661,204.0
3309668,204.0
3309708,204.0
3309724,204.0
3309740,204.0
3309748,204.0
3309749,204.0
3309760,204.0
3309774,204.0
3309815,204.0
3309818,204.0
3309819,204.0
3309823,204.0
3309846,204.0
3309857,204.0
3309871,204.0
3309890,204.0
3309910,204.0
3309923,204.0
3309924,204.0
3309938,204.0
3309966,204.0
3309980,204.0
3309981,204.0
3310003,204.0
3310007,204.0
3310022,204.0
3310050,204.0
3310052,204.0
3310059,204.0
3310099,204.0
3310100,204.0
3310104,204.0
3310123,204.0
3310171,204.0
3310187,204.0
3310194,204.0
3310199,204.0
3310203,204.0
3310205,204.0
3310273,204.0
3310280,204.0
3310315,204.0
3310323,204.0
3310342,204.0
3310349,204.0
3310357,204.0
3310360,204.0
3310361,204.0
3310364,204.0
3310381,204.0
3310385,204.0
3310445,204.0
3310448,204.0
3310537,204.0
3310557,204.0
3310566,204.0
3310576,204.0
3310577,204.0
3310583,204.0
3310589,204.0
3310598,204.0
3310604,204.0
3310611,204.0
3310616,204.0
3310633,204.0
3310657,204.0
3310675,204.0
3310724,204.0
3310727,204.0
3310752,204.0
3310764,204.0
3310770,204.0
3310784,204.0
3310787,204.0
3310794,204.0
3310795,204.0
3310798,204.0
3310803,204.0
3310820,204.0
3310837,204.0
3310852,204.0
3310858,204.0
3310872,204.0
3310918,204.0
3310925,204.0
3310959,204.0
3310977,204.0
3310994,204.0
3311006,204.0
3311025,204.0
3311030,204.0
3311037,204.0
3311058,204.0
3311083,204.0
3311097,204.0
3311101,204.0
3311108,204.0
3311124,204.0
3311134,204.0
3311150,204.0
3311155,204.0
3311160,204.0
3311163,204.0
3311166,204.0
3311173,204.0
3311187,204.0
3311216,204.0
3311248,204.0
3311253,204.0
3311278,204.0
3311287,204.0
3311300,204.0
3311304,204.0
3311305,204.0
3311311,204.0
3311342,204.0
3311355,204.0
3311386,204.0
3311402,204.0
3311414,204.0
3311426,204.0
3311428,204.0
3311434,204.0
3311437,204.0
3311449,204.0
3311459,204.0
3311464,204.0
3311467,204.0
3311474,204.0
3311485,204.0
3311492,204.0
3311494,204.0
3311507,204.0
3311509,204.0
3311548,204.0
3311553,204.0
3311572,204.0
3311575,204.0
3311577,204.0
3311595,204.0
3311606,204.0
3311632,204.0
3311636,204.0
3311642,204.0
3311650,204.0
3311668,204.0
3311698,204.0
3311711,204.0
3311721,204.0
3311757,204.0
3311781,204.0
3311797,204.0
3311803,204.0
3311804,204.0
3311816,204.0
3311846,204.0
3311856,204.0
3311867,204.0
3311876,204.0
3311883,204.0
3311898,204.0
3311919,204.0
3311920,204.0
3311929,204.0
3311930,204.0
3311935,204.0
3311949,204.0
3311957,204.0
3311963,204.0
3311980,204.0
3311996,204.0
3312007,204.0
3312028,204.0
3312031,204.0
3312038,204.0
3312043,204.0
3312056,204.0
3312059,204.0
3312066,204.0
3312076,204.0
3312078,204.0
3312110,204.0
3312120,204.0
3312129,204.0
3312133,204.0
3312151,204.0
3312185,204.0
3312221,204.0
3312236,204.0
3312257,204.0
3312264,204.0
3312295,204.0
3312310,204.0
3312323,204.0
3312324,204.0
3312349,204.0
3312357,204.0
3312394,204.0
3312398,204.0
3312405,204.0
3312416,204.0
3312417,204.0
3312418,204.0
3312420,204.0
3312435,204.0
3312449,204.0
3312457,204.0
3312462,204.0
3312484,204.0
3312532,204.0
3312537,204.0
3312542,204.0
3312547,204.0
3312548,204.0
3312551,204.0
3312563,204.0
3312570,204.0
3312585,204.0
3312597,204.0
3312618,204.0
3312644,204.0
3312658,204.0
3312669,204.0
3312675,204.0
3312694,204.0
3312709,204.0
3312711,204.0
3312721,204.0
3312722,204.0
3312733,204.0
3312734,204.0
3312769,204.0
3312783,204.0
3312798,204.0
3312803,204.0
3312809,204.0
3312811,204.0
3312812,204.0
3312844,204.0
3312858,204.0
3312860,204.0
3312885,204.0
3312887,204.0
3312894,204.0
3312902,204.0
3312937,204.0
3312939,204.0
3312954,204.0
3312980,204.0
3312987,204.0
3312992,204.0
3313015,204.0
3313020,204.0
3313038,204.0
3313074,204.0
3313113,204.0
3313117,204.0
3313118,204.0
3313121,204.0
3313128,204.0
3313129,204.0
3313131,204.0
3313142,204.0
3313159,204.0
3313161,204.0
3313168,204.0
3313209,204.0
3313210,204.0
3313214,204.0
3313266,204.0
3313276,204.0
3313294,204.0
3313305,204.0
3313320,204.0
3313324,204.0
3313326,204.0
3313332,204.0
3313335,204.0
3313364,204.0
3313365,204.0
3313370,204.0
3313401,204.0
3313412,204.0
3313424,204.0
3313425,204.0
3313426,204.0
3313431,204.0
3313440,204.0
3313453,204.0
3313475,204.0
3313477,204.0
3313551,204.0
3313567,204.0
3313582,204.0
3313596,204.0
3313603,204.0
3313628,204.0
3313633,204.0
3313652,204.0
3313667,204.0
3313701,204.0
3313711,204.0
3313713,204.0
3313745,204.0
3313754,204.0
3313762,204.0
3313775,204.0
3313797,204.0
3313815,204.0
3313836,204.0
3313844,204.0
3313857,204.0
3313888,204.0
3313914,204.0
3313918,204.0
3313920,204.0
3313923,204.0
3313930,204.0
3313947,204.0
3313959,204.0
3313966,204.0
3313976,204.0
3313995,204.0
3314028,204.0
3314036,204.0
3314058,204.0
3314061,204.0
3314072,204.0
3314081,204.0
3314091,204.0
3314098,204.0
3314125,204.0
3314141,204.0
3314179,204.0
3314185,204.0
3314187,204.0
3314208,204.0
3314212,204.0
3314215,204.0
3314220,204.0
3314238,204.0
3314251,204.0
3314276,204.0
3314289,204.0
3314299,204.0
3314310,204.0
3314317,204.0
3314319,204.0
3314344,204.0
3314356,204.0
3314362,204.0
3314372,204.0
3314376,204.0
3314388,204.0
3314406,204.0
3314415,204.0
3314434,204.0
3314438,204.0
3314439,204.0
3314446,204.0
3314455,204.0
3314471,204.0
3314517,204.0
3314535,204.0
3314543,204.0
3314544,204.0
3314567,204.0
3314588,204.0
3314618,204.0
3314625,204.0
3314629,204.0
3314662,204.0
3314683,204.0
3314690,204.0
3314701,204.0
3314715,204.0
3314719,204.0
3314733,204.0
3314737,204.0
3314743,204.0
3314746,204.0
3314753,204.0
3314768,204.0
3314771,204.0
3314774,204.0
3314802,204.0
3314819,204.0
3314821,204.0
3314822,204.0
3314825,204.0
3314849,204.0
3314852,204.0
3314859,204.0
3314871,204.0
3314886,204.0
3314896,204.0
3314901,204.0
3314906,204.0
3314916,204.0
3314934,204.0
3314950,204.0
3314961,204.0
3314963,204.0
3314966,204.0
3314973,204.0
3314985,204.0
3314987,204.0
3314994,204.0
3314995,204.0
3314997,204.0
3315004,204.0
3315011,204.0
3315024,204.0
3315031,204.0
3315045,204.0
3315088,204.0
3315091,204.0
3315108,204.0
3315117,204.0
3315126,204.0
3315130,204.0
3315134,204.0
3315159,204.0
3315160,204.0
3315170,204.0
3315182,204.0
3315224,204.0
3315238,204.0
3315243,204.0
3315250,204.0
3315259,204.0
3315280,204.0
3315286,204.0
3315311,204.0
3315329,204.0
3315331,204.0
3315340,204.0
3315393,204.0
3315406,204.0
3315429,204.0
3315430,204.0
3315479,204.0
3315504,204.0
3315543,204.0
3315545,204.0
3315564,204.0
3315569,204.0
3315570,204.0
3315617,204.0
3315630,204.0
3315631,204.0
3315640,204.0
3315653,204.0
3315665,204.0
3315678,204.0
3315680,204.0
3315707,204.0
3315712,204.0
3315721,204.0
3315723,204.0
3315724,204.0
3315739,204.0
3315762,204.0
3315765,204.0
3315768,204.0
3315845,204.0
3315851,204.0
3315873,204.0
3315884,204.0
3315904,204.0
3315939,204.0
3315951,204.0
3315976,204.0
3315979,204.0
3315980,204.0
3316040,204.0
3316043,204.0
3316056,204.0
3316064,204.0
3316066,204.0
3316086,204.0
3316093,204.0
3316116,204.0
3316124,204.0
3316128,204.0
3316141,204.0
3316142,204.0
3316145,204.0
3316146,204.0
3316160,204.0
3316211,204.0
3316243,204.0
3316283,204.0
3316315,204.0
3316321,204.0
3316333,204.0
3316347,204.0
3316389,204.0
3316399,204.0
3316400,204.0
3316412,204.0
3316426,204.0
3316436,204.0
3316493,204.0
3316495,204.0
3316543,204.0
3316545,204.0
3316548,204.0
3316568,204.0
3316608,204.0
3316624,204.0
3316661,204.0
3316663,204.0
3316674,204.0
3316678,204.0
3316688,204.0
3316725,204.0
3316734,204.0
3316743,204.0
3316744,204.0
3316745,204.0
3316753,204.0
3316763,204.0
3316798,204.0
3316800,204.0
3316836,204.0
3316841,204.0
3316856,204.0
3316868,204.0
3316877,204.0
3316887,204.0
3316889,204.0
3316899,204.0
3316923,204.0
3316925,204.0
3316955,204.0
3316971,204.0
3316976,204.0
3316981,204.0
3317016,204.0
3317040,204.0
3317046,204.0
3317048,204.0
3317059,204.0
3317075,204.0
3317093,204.0
3317099,204.0
3317115,204.0
3317131,204.0
3317138,204.0
3317154,204.0
3317172,204.0
3317178,204.0
3317197,204.0
3317210,204.0
3317213,204.0
3317222,204.0
3317250,204.0
3317260,204.0
3317279,204.0
3317286,204.0
3317291,204.0
3317292,204.0
3317293,204.0
3317301,204.0
3317347,204.0
3317363,204.0
3317384,204.0
3317390,204.0
3317397,204.0
3317400,204.0
3317401,204.0
3317403,204.0
3317414,204.0
3317430,204.0
3317432,204.0
3317447,204.0
3317451,204.0
3317466,204.0
3317468,204.0
3317481,204.0
3317491,204.0
3317512,204.0
3317520,204.0
3317570,204.0
3317574,204.0
3317603,204.0
3317606,204.0
3317625,204.0
3317668,204.0
3317671,204.0
3317683,204.0
3317709,204.0
3317718,204.0
3317747,204.0
3317748,204.0
3317749,204.0
3317758,204.0
3317768,204.0
3317820,204.0
3317828,204.0
3317863,204.0
3317888,204.0
3317901,204.0
3317904,204.0
3317925,204.0
3317926,204.0
3317953,204.0
3318073,204.0
3318082,204.0
3318087,204.0
3318128,204.0
3318138,204.0
3318149,204.0
3318153,204.0
3318163,204.0
3318171,204.0
3318207,204.0
3318222,204.0
3318235,204.0
3318245,204.0
3318279,204.0
3318280,204.0
3318291,204.0
3318297,204.0
3318306,204.0
3318312,204.0
3318316,204.0
3318326,204.0
3318338,204.0
3318344,204.0
3318349,204.0
3318354,204.0
3318369,204.0
3318401,204.0
3318408,204.0
3318414,204.0
3318432,204.0
3318455,204.0
3318461,204.0
3318465,204.0
3318473,204.0
3318499,204.0
3318507,204.0
3318529,204.0
3318547,204.0
3318568,204.0
3318570,204.0
3318609,204.0
3318616,204.0
3318617,204.0
3318634,204.0
3318636,204.0
3318646,204.0
3318677,204.0
3318682,204.0
3318752,204.0
3318775,204.0
3318799,204.0
3318805,204.0
3318814,204.0
3318838,204.0
3318848,204.0
3318862,204.0
3318888,204.0
3318905,204.0
3318941,204.0
3318976,204.0
3318982,204.0
3318988,204.0
3318989,204.0
3318991,204.0
3319038,204.0
3319049,204.0
3319093,204.0
3319098,204.0
3319101,204.0
3319104,204.0
3319106,204.0
3319121,204.0
3319162,204.0
3319172,204.0
3319176,204.0
3319182,204.0
3319199,204.0
3319231,204.0
3319238,204.0
3319244,204.0
3319270,204.0
3319289,204.0
3319296,204.0
3319307,204.0
3319308,204.0
3319314,204.0
3319325,204.0
3319327,204.0
3319330,204.0
3319332,204.0
3319336,204.0
3319345,204.0
3319355,204.0
3319366,204.0
3319373,204.0
3319375,204.0
3319388,204.0
3319394,204.0
3319406,204.0
3319413,204.0
3319426,204.0
3319431,204.0
3319436,204.0
3319439,204.0
3319448,204.0
3319470,204.0
3319483,204.0
3319495,204.0
3319500,204.0
3319536,204.0
3319543,204.0
3319544,204.0
3319555,204.0
3319563,204.0
3319576,204.0
3319591,204.0
3319594,204.0
3319637,204.0
3319657,204.0
3319683,204.0
3319685,204.0
3319689,204.0
3319776,204.0
3319789,204.0
3319791,204.0
3319808,204.0
3319825,204.0
3319829,204.0
3319875,204.0
3319944,204.0
3319965,204.0
3319973,204.0
3319996,204.0
3320003,204.0
3320006,204.0
3320017,204.0
3320038,204.0
3320078,204.0
3320108,204.0
3320145,204.0
3320187,204.0
3320190,204.0
3320204,204.0
3320224,204.0
3320301,204.0
3320306,204.0
3320317,204.0
3320327,204.0
3320342,204.0
3320397,204.0
3320403,204.0
3320405,204.0
3320414,204.0
3320451,204.0
3320455,204.0
3320465,204.0
3320516,204.0
3320519,204.0
3320524,204.0
3320534,204.0
3320538,204.0
3320540,204.0
3320545,204.0
3320577,204.0
3320580,204.0
3320585,204.0
3320595,204.0
3320608,204.0
3320621,204.0
3320625,204.0
3320626,204.0
3320639,204.0
3320643,204.0
3320662,204.0
3320688,204.0
3320695,204.0
3320696,204.0
3320711,204.0
3320721,204.0
3320739,204.0
3320741,204.0
3320755,204.0
3320763,204.0
3320811,204.0
3320814,204.0
3320820,204.0
3320830,204.0
3320851,204.0
3320870,204.0
3320871,204.0
3320888,204.0
3320912,204.0
3320915,204.0
3320916,204.0
3320918,204.0
3320937,204.0
3320938,204.0
3320943,204.0
3320966,204.0
3320973,204.0
3320979,204.0
3320988,204.0
3320998,204.0
3320999,204.0
3321009,204.0
3321011,204.0
3321028,204.0
3321053,204.0
3321056,204.0
3321076,204.0
3321081,204.0
3321107,204.0
3321143,204.0
3321188,204.0
3321208,204.0
3321211,204.0
3321220,204.0
3321228,204.0
3321242,204.0
3321249,204.0
3321258,204.0
3321259,204.0
3321284,204.0
3321285,204.0
3321297,204.0
3321299,204.0
3321351,204.0
3321362,204.0
3321390,204.0
3321394,204.0
3321413,204.0
3321433,204.0
3321435,204.0
3321444,204.0
3321451,204.0
3321470,204.0
3321476,204.0
3321484,204.0
3321507,204.0
3321520,204.0
3321652,204.0
3321670,204.0
3321699,204.0
3321727,204.0
3321770,204.0
3321810,204.0
3321822,204.0
3321825,204.0
3321833,204.0
3321835,204.0
3321866,204.0
3321868,204.0
3321875,204.0
3321893,204.0
3321910,204.0
3321931,204.0
3321934,204.0
3321938,204.0
3321944,204.0
3321961,204.0
3321973,204.0
3321977,204.0
3322007,204.0
3322013,204.0
3322045,204.0
3322075,204.0
3322187,204.0
3322291,204.0
3322304,204.0
3322323,204.0
3322337,204.0
3322365,204.0
3322366,204.0
3322380,204.0
3322385,204.0
3322404,204.0
3322415,204.0
3322427,204.0
3322454,204.0
3322457,204.0
3322459,204.0
3322467,204.0
3322489,204.0
3322503,204.0
3322518,204.0
3322527,204.0
3322528,204.0
3322540,204.0
3322542,204.0
3322550,204.0
3322556,204.0
3322573,204.0
3322595,204.0
3322600,204.0
3322607,204.0
3322619,204.0
3322624,204.0
3322640,204.0
3322642,204.0
3322680,204.0
3322684,204.0
3322693,204.0
3322719,204.0
3322738,204.0
3322752,204.0
3322755,204.0
3322764,204.0
3322767,204.0
3322785,204.0
3322791,204.0
3322857,204.0
3322891,204.0
3322899,204.0
3322916,204.0
3322920,204.0
3322933,204.0
3322948,204.0
3322961,204.0
3322999,204.0
3323008,204.0
3323035,204.0
3323037,204.0
3323039,204.0
3323052,204.0
3323061,204.0
3323063,204.0
3323080,204.0
3323087,204.0
3323094,204.0
3323105,204.0
3323118,204.0
3323124,204.0
3323139,204.0
3323140,204.0
3323142,204.0
3323147,204.0
3323156,204.0
3323157,204.0
3323160,204.0
3323164,204.0
3323166,204.0
3323176,204.0
3323183,204.0
3323194,204.0
3323229,204.0
3323240,204.0
3323242,204.0
3323271,204.0
3323278,204.0
3323280,204.0
3323286,204.0
3323292,204.0
3323325,204.0
3323339,204.0
3323352,204.0
3323370,204.0
3323402,204.0
3323418,204.0
3323422,204.0
3323428,204.0
3323446,204.0
3323461,204.0
3323469,204.0
3323479,204.0
3323496,204.0
3323497,204.0
3323518,204.0
3323524,204.0
3323566,204.0
3323589,204.0
3323594,204.0
3323602,204.0
3323623,204.0
3323633,204.0
3323675,204.0
3323687,204.0
3323694,204.0
3323702,204.0
3323708,204.0
3323748,204.0
3323789,204.0
3323801,204.0
3323808,204.0
3323816,204.0
3323851,204.0
3323869,204.0
3323876,204.0
3323893,204.0
3323907,204.0
3323925,204.0
3323927,204.0
3323932,204.0
3323940,204.0
3323945,204.0
3323955,204.0
3323956,204.0
3323957,204.0
3323962,204.0
3323964,204.0
3323965,204.0
3323971,204.0
3323975,204.0
3323986,204.0
3324000,204.0
3324015,204.0
3324032,204.0
3324063,204.0
3324065,204.0
3324077,204.0
3324091,204.0
3324107,204.0
3324114,204.0
3324129,204.0
3324148,204.0
3324151,204.0
3324153,204.0
3324169,204.0
3324200,204.0
3324209,204.0
3324213,204.0
3324226,204.0
3324236,204.0
3324238,204.0
3324249,204.0
3324255,204.0
3324261,204.0
3324288,204.0
3324290,204.0
3324318,204.0
3324337,204.0
3324363,204.0
3324369,204.0
3324373,204.0
3324382,204.0
3324383,204.0
3324403,204.0
3324420,204.0
3324459,204.0
3324471,204.0
3324476,204.0
3324549,204.0
3324555,204.0
3324562,204.0
3324564,204.0
3324583,204.0
3324585,204.0
3324616,204.0
3324620,204.0
3324638,204.0
3324641,204.0
3324662,204.0
3324663,204.0
3324672,204.0
3324673,204.0
3324674,204.0
3324676,204.0
3324690,204.0
3324700,204.0
3324710,204.0
3324768,204.0
3324778,204.0
3324797,204.0
3324807,204.0
3324811,204.0
3324827,204.0
3324831,204.0
3324845,204.0
3324870,204.0
3324877,204.0
3324886,204.0
3324891,204.0
3324918,204.0
3324924,204.0
3324936,204.0
3324993,204.0
3325008,204.0
3325015,204.0
3325035,204.0
3325079,204.0
3325094,204.0
3325118,204.0
3325121,204.0
3325136,204.0
3325162,204.0
3325167,204.0
3325169,204.0
3325172,204.0
3325173,204.0
3325200,204.0
3325219,204.0
3325285,204.0
3325293,204.0
3325312,204.0
3325335,204.0
3325375,204.0
3325398,204.0
3325430,204.0
3325432,204.0
3325486,204.0
3325494,204.0
3325502,204.0
3325533,204.0
3325569,204.0
3325571,204.0
3325585,204.0
3325590,204.0
3325609,204.0
3325627,204.0
3325635,204.0
3325674,204.0
3325675,204.0
3325701,204.0
3325742,204.0
3325784,204.0
3325805,204.0
3325830,204.0
3325835,204.0
3325836,204.0
3325838,204.0
3325839,204.0
3325845,204.0
3325906,204.0
3325948,204.0
3325949,204.0
3325955,204.0
3325956,204.0
3325994,204.0
3325997,204.0
3326023,204.0
3326024,204.0
3326045,204.0
3326112,204.0
3326133,204.0
3326179,204.0
3326186,204.0
3326250,204.0
3326258,204.0
3326263,204.0
3326279,204.0
3326314,204.0
3326332,204.0
3326338,204.0
3326361,204.0
3326366,204.0
3326371,204.0
3326373,204.0
3326383,204.0
3326443,204.0
3326446,204.0
3326449,204.0
3326457,204.0
3326460,204.0
3326462,204.0
3326488,204.0
3326496,204.0
3326501,204.0
3326523,204.0
3326536,204.0
3326538,204.0
3326562,204.0
3326563,204.0
3326583,204.0
3326603,204.0
3326607,204.0
3326629,204.0
3326639,204.0
3326655,204.0
3326679,204.0
3326699,204.0
3326723,204.0
3326756,204.0
3326782,204.0
3326783,204.0
3326805,204.0
3326852,204.0
3326866,204.0
3326871,204.0
3326896,204.0
3326920,204.0
3326930,204.0
3326961,204.0
3327011,204.0
3327033,204.0
3327037,204.0
3327075,204.0
3327084,204.0
3327085,204.0
3327087,204.0
3327089,204.0
3327110,204.0
3327116,204.0
3327117,204.0
3327130,204.0
3327136,204.0
3327151,204.0
3327166,204.0
3327182,204.0
3327196,204.0
3327197,204.0
3327198,204.0
3327207,204.0
3327208,204.0
3327211,204.0
3327216,204.0
3327236,204.0
3327239,204.0
3327241,204.0
3327248,204.0
3327251,204.0
3327263,204.0
3327269,204.0
3327271,204.0
3327282,204.0
3327285,204.0
3327291,204.0
3327306,204.0
3327318,204.0
3327326,204.0
3327330,204.0
3327333,204.0
3327341,204.0
3327344,204.0
3327348,204.0
3327356,204.0
3327401,204.0
3327413,204.0
3327426,204.0
3327444,204.0
3327445,204.0
3327462,204.0
3327466,204.0
3327470,204.0
3327536,204.0
3327537,204.0
3327548,204.0
3327565,204.0
3327566,204.0
3327587,204.0
3327631,204.0
3327661,204.0
3327666,204.0
3327708,204.0
3327730,204.0
3327741,204.0
3327754,204.0
3327755,204.0
3327781,204.0
3327786,204.0
3327807,204.0
3327817,204.0
3327827,204.0
3327832,204.0
3327844,204.0
3327847,204.0
3327862,204.0
3327884,204.0
3327891,204.0
3327899,204.0
3327913,204.0
3327929,204.0
3327962,204.0
3327963,204.0
3327971,204.0
3327985,204.0
3327989,204.0
3327992,204.0
3328019,204.0
3328038,204.0
3328072,204.0
3328075,204.0
3328080,204.0
3328085,204.0
3328087,204.0
3328100,204.0
3328101,204.0
3328104,204.0
3328107,204.0
3328136,204.0
3328141,204.0
3328144,204.0
3328146,204.0
3328167,204.0
3328180,204.0
3328190,204.0
3328200,204.0
3328203,204.0
3328208,204.0
3328215,204.0
3328217,204.0
3328238,204.0
3328244,204.0
3328245,204.0
3328254,204.0
3328271,204.0
3328277,204.0
3328283,204.0
3328287,204.0
3328288,204.0
3328302,204.0
3328328,204.0
3328332,204.0
3328352,204.0
3328367,204.0
3328372,204.0
3328381,204.0
3328400,204.0
3328402,204.0
3328403,204.0
3328427,204.0
3328433,204.0
3328436,204.0
3328465,204.0
3328516,204.0
3328520,204.0
3328532,204.0
3328545,204.0
3328552,204.0
3328563,204.0
3328573,204.0
3328577,204.0
3328587,204.0
3328595,204.0
3328597,204.0
3328601,204.0
3328608,204.0
3328619,204.0
3328662,204.0
3328666,204.0
3328684,204.0
3328744,204.0
3328754,204.0
3328765,204.0
3328782,204.0
3328802,204.0
3328815,204.0
3328819,204.0
3328829,204.0
3328830,204.0
3328859,204.0
3328882,204.0
3328884,204.0
3328889,204.0
3328897,204.0
3328916,204.0
3328925,204.0
3328949,204.0
3328969,204.0
3328988,204.0
3328993,204.0
3328994,204.0
3329001,204.0
3329030,204.0
3329039,204.0
3329059,204.0
3329135,204.0
3329139,204.0
3329141,204.0
3329152,204.0
3329167,204.0
3329168,204.0
3329176,204.0
3329204,204.0
3329208,204.0
3329248,204.0
3329275,204.0
3329283,204.0
3329303,204.0
3329317,204.0
3329318,204.0
3329320,204.0
3329324,204.0
3329328,204.0
3329334,204.0
3329343,204.0
3329375,204.0
3329382,204.0
3329408,204.0
3329419,204.0
3329441,204.0
3329445,204.0
3329457,204.0
3329463,204.0
3329469,204.0
3329485,204.0
3329495,204.0
3329500,204.0
3329508,204.0
3329515,204.0
3329524,204.0
3329525,204.0
3329526,204.0
3329539,204.0
3329546,204.0
3329547,204.0
3329565,204.0
3329574,204.0
3329582,204.0
3329602,204.0
3329604,204.0
3329611,204.0
3329648,204.0
3329663,204.0
3329673,204.0
3329707,204.0
3329708,204.0
3329721,204.0
3329725,204.0
3329727,204.0
3329732,204.0
3329784,204.0
3329822,204.0
3329838,204.0
3329840,204.0
3329855,204.0
3329863,204.0
3329875,204.0
3329901,204.0
3329911,204.0
3329912,204.0
3329929,204.0
3329973,204.0
3329974,204.0
3329985,204.0
3329993,204.0
3330009,204.0
3330033,204.0
3330037,204.0
3330041,204.0
3330051,204.0
3330084,204.0
3330092,204.0
3330096,204.0
3330098,204.0
3330104,204.0
3330109,204.0
3330110,204.0
3330120,204.0
3330131,204.0
3330145,204.0
3330146,204.0
3330152,204.0
3330153,204.0
3330155,204.0
3330171,204.0
3330179,204.0
3330194,204.0
3330209,204.0
3330213,204.0
3330239,204.0
3330308,204.0
3330328,204.0
3330390,204.0
3330401,204.0
3330417,204.0
3330424,204.0
3330450,204.0
3330454,204.0
3330471,204.0
3330474,204.0
3330475,204.0
3330483,204.0
3330496,204.0
3330539,204.0
3330540,204.0
3330541,204.0
3330556,204.0
3330558,204.0
3330571,204.0
3330584,204.0
3330589,204.0
3330620,204.0
3330641,204.0
3330648,204.0
3330653,204.0
3330655,204.0
3330657,204.0
3330679,204.0
3330698,204.0
3330702,204.0
3330709,204.0
3330732,204.0
3330742,204.0
3330748,204.0
3330757,204.0
3330760,204.0
3330761,204.0
3330766,204.0
3330771,204.0
3330775,204.0
3330782,204.0
3330785,204.0
3330786,204.0
3330797,204.0
3330806,204.0
3330824,204.0
3330837,204.0
3330839,204.0
3330840,204.0
3330842,204.0
3330865,204.0
3330887,204.0
3330911,204.0
3330930,204.0
3330942,204.0
3330946,204.0
3330993,204.0
3331005,204.0
3331034,204.0
3331035,204.0
3331041,204.0
3331058,204.0
3331100,204.0
3331125,204.0
3331134,204.0
3331144,204.0
3331148,204.0
3331169,204.0
3331186,204.0
3331199,204.0
3331201,204.0
3331203,204.0
3331221,204.0
3331222,204.0
3331225,204.0
3331260,204.0
3331290,204.0
3331292,204.0
3331310,204.0
3331319,204.0
3331321,204.0
3331342,204.0
3331345,204.0
3331351,204.0
3331359,204.0
3331384,204.0
3331405,204.0
3331410,204.0
3331419,204.0
3331422,204.0
3331423,204.0
3331427,204.0
3331447,204.0
3331460,204.0
3331492,204.0
3331516,204.0
3331518,204.0
3331532,204.0
3331546,204.0
3331553,204.0
3331554,204.0
3331567,204.0
3331580,204.0
3331658,204.0
3331666,204.0
3331670,204.0
3331673,204.0
3331674,204.0
3331682,204.0
3331706,204.0
3331717,204.0
3331732,204.0
3331742,204.0
3331745,204.0
3331761,204.0
3331771,204.0
3331788,204.0
3331789,204.0
3331795,204.0
3331797,204.0
3331798,204.0
3331800,204.0
3331814,204.0
3331815,204.0
3331827,204.0
3331836,204.0
3331837,204.0
3331839,204.0
3331843,204.0
3331846,204.0
3331849,204.0
3331871,204.0
3331887,204.0
3331907,204.0
3331933,204.0
3331945,204.0
3331953,204.0
3331983,204.0
3331985,204.0
3332003,204.0
3332029,204.0
3332048,204.0
3332050,204.0
3332060,204.0
3332065,204.0
3332091,204.0
3332116,204.0
3332131,204.0
3332132,204.0
3332144,204.0
3332156,204.0
3332175,204.0
3332179,204.0
3332208,204.0
3332216,204.0
3332224,204.0
3332248,204.0
3332258,204.0
3332269,204.0
3332273,204.0
3332274,204.0
3332289,204.0
3332290,204.0
3332325,204.0
3332334,204.0
3332339,204.0
3332352,204.0
3332363,204.0
3332364,204.0
3332376,204.0
3332378,204.0
3332386,204.0
3332400,204.0
3332410,204.0
3332418,204.0
3332434,204.0
3332456,204.0
3332461,204.0
3332486,204.0
3332489,204.0
3332501,204.0
3332521,204.0
3332530,204.0
3332532,204.0
3332553,204.0
3332568,204.0
3332601,204.0
3332602,204.0
3332603,204.0
3332607,204.0
3332608,204.0
3332623,204.0
3332633,204.0
3332641,204.0
3332743,204.0
3332760,204.0
3332764,204.0
3332780,204.0
3332787,204.0
3332821,204.0
3332835,204.0
3332846,204.0
3332851,204.0
3332865,204.0
3332894,204.0
3332913,204.0
3332919,204.0
3332930,204.0
3332990,204.0
3333003,204.0
3333011,204.0
3333017,204.0
