txn_id,device_key
3111782,090325fba838
3111786,ff7ca923759a
3111796,2db16111bd52
3111828,1bd6b4a874bc
3111839,fc91db1e92f8
3111860,053ecc5632d0
3111889,e0a5f3373484
3111894,2cdd787cc609
3111907,bd136cafd0b4
3111966,411b8bba03ea
3111996,2e7bf3b071f1
3112048,93f8030a850e
3112061,c8ddc07ff0ff
3112081,3cc37444e06a
3112107,b1539eccd31d
3112110,2d3dd84d4fd6
3112113,22a70537cf20
3112140,7410f557a4d3
3112154,e131c7f6027e
3112184,0fbaf37ef51a
3112202,828fe30c49f8
3112204,c97f1bd98af3
3112221,e24d0cdc3170
3112247,314f414af0f9
3112254,e33f1d93a4ef
3112260,8172a8865b45
3112266,35f32b31644f
3112274,54b9c7f98815
3112278,226ce0a16cbc
3112306,b2d5af05b5f3
3112307,827f3cf772d0
3112313,98f169b75645
3112316,4793b4be8876
3112323,fc4528034e01
3112341,5fac35e3037f
3112358,02078443a6f3
3112375,3876b9636c67
3112397,398f6f23ef0a
3112433,7b0d4009a8b8
3112455,ed2c6fea3f58
3112465,9996012bc6db
3112473,5f24edbc086a
3112499,d61402131823
3112511,75fbef498fbd
3112516,da37a1764826
3112520,80ae73e871a8
3112530,7fc48bfb3443
3112562,05bd57f39b4b
3112571,19280e29e6f8
3112592,3d93282d65cf
3112593,40e01ff671de
3112599,1c91c402ceca
3112600,6b42d76adb93
3112612,848dcff78944
3112618,e55e4cd443ab
3112634,1403704c2397
3112670,28487fb51c0e
3112675,b73f893d66a3
3112689,42e8883cd55e
3112690,722a67eae463
3112704,dcb30f2678af
3112706,11e4e1709b9f
3112708,4e360e14e8b0
3112714,9a8ddb298f52
3112719,3b0600ff33aa
3112722,dabee343513f
3112726,aefd4056966d
3112735,aada7cf047ce
3112736,aaaccbc5dc21
3112744,611c9d846ab5
3112745,cf820c3101da
3112756,3f0c6147fe5c
3112762,fca28c8fa3a4
3112773,5b2e3854ad18
3112783,b4516c3bd3ee
3112796,756bf9a9384d
3112803,b1a73cc94e87
3112809,86bb30eebd2f
3112821,d7aa5fa397e7
3112824,1b8158674ffc
3112828,c3adafed9251
3112833,b805af9fa62f
3112851,c0efb17a5f1d
3112870,b2ba0a201e62
3112887,85342d695dbc
3112903,3fc15971d055
3112909,0fb4ac348bd4
3112912,27de190667c4
3112944,aee46962d680
3112947,adf424052c52
3112960,fe4aa5034855
3112966,ded49cd81ccf
3112967,f22c22e41ee2
3113009,c82da1798e37
3113024,420ff219bea0
3113037,73fa76c28110
3113048,03d7cbc67e99
3113051,bc8808970b28
3113068,4d3f23649901
3113092,9f4a6265bd38
3113121,99c6aa3e772c
3113122,7ae709bbad87
3113129,a4b01aaac8a9
3113170,63b9aad17aaa
3113192,1e0c113fc22b
3113193,1b21f3b9a6e0
3113199,38c710635345
3113246,9aee32a3019a
3113257,81bebfc46eb6
3113267,b61faed43e53
3113268,fbb95678c1d3
3113269,4a72610d4caa
3113288,930112b639f8
3113289,4e10240a4251
3113297,568d016e5704
3113299,b3ce13fb2afe
3113304,924cab214cfc
3113320,4660054c906b
3113324,10ff774b36c4
3113336,6314ea89884f
3113363,cb3c5f723827
3113384,6c2770be01b2
3113401,7caac29392de
3113406,6ed974847597
3113410,29527965be79
3113415,510c4706c93b
3113434,2e7902867066
3113438,b291033d1578
3113460,d798baadfffb
3113466,1f6e170fae1d
3113467,6afcd95b364c
3113471,aa4b24e029d2
3113486,a5737d4f7c82
3113490,7f956cc7cd33
3113504,d939038b1a8c
3113510,3df2782a15f4
3113530,09a012b66747
3113534,bd05916c209a
3113546,16d161f7b857
3113547,2525a85888f2
3113548,479ee3361707
3113567,3b411876c992
3113576,1b71251bd83e
3113598,f186a989b611
3113603,3562515bf016
3113604,8daac5c596ca
3113609,075f4b7898b9
3113646,d6efa8ca462d
3113680,29b3ecbe3fe3
3113692,da0515408470
3113694,94e39c40d839
3113716,94118519161a
3113721,4e0dbc269f13
3113730,878fe6589dcd
3113740,76a790efeedc
3113741,355566d84053
3113753,1037310dc34e
3113765,5d9d00d5751f
3113816,29841704e689
3113818,35693d8f4eef
3113825,0c89edcd6b28
3113827,5f59f82c6773
3113855,42804e0052b4
3113882,22a9e2e490b3
3113902,049ab28f50a2
3113925,661b3f89aa57
3113936,f88efcd32b7f
3113940,869b2ec843d9
3113947,afca4ac833b4
3113951,be4e0a7ce0ab
3113962,6e7166b9b84b
3113975,3719b929200f
3113981,d0836fd21a48
3113985,e07a64540c62
3113991,4b615a6d9eae
3113992,4b868cebf8a1
3113995,4670829689f0
3114005,68bdfee05479
3114038,cb625148d253
3114062,c0e1f20c815e
3114082,88242f8f997a
3114093,1ca6f0aae093
3114116,487fc2ef05d8
3114145,b55c6d726d6e
3114149,acfd927b0182
3114152,3b010c6f76ce
3114212,506f2dc53095
3114231,464da6f20218
3114251,85775dbc70ac
3114270,7f04c542d717
3114282,a702114c49e5
3114318,1335d006b670
3114320,31cc747418bc
3114328,b6db6bb6b3c0
3114331,13171fc2c76f
3114340,89ea27521dcd
3114342,0bd88ba555b2
3114346,a59a78c4acb1
3114348,bf9612ea39f0
3114357,871965de56e4
3114360,ddcd778cada3
3114363,568e9ac3dd14
3114426,6c5e553cb28e
3114436,42de9f5438c7
3114447,990f3aaecdbe
3114457,a4a7b322d212
3114484,98e43bb038b6
3114490,8c9dea85affd
3114493,b7e752173502
3114495,52091cf9210a
3114516,48c11f0bc16b
3114521,6a2738882004
3114530,48d64c4993b9
3114540,1f48c0fcb62c
3114543,6db6a210d430
3114547,ee7c1d23e732
3114548,719da68b22a3
3114550,e4fc6184af2f
3114554,5ce65e8f6865
3114561,e85453927784
3114562,ca8a91fd689b
3114572,b544c8500075
3114641,b3b8b2e63865
3114642,193443b02cff
3114660,c67d8e88c881
3114674,03cf798d791e
3114681,4bea7f8b3988
3114689,2d6c7a71cbab
3114694,dac973db62c6
3114711,31d2d6f9c606
3114725,b737c457d44f
3114732,1e866545e3a8
3114750,30850fa0275f
3114758,ddf4d8fc228a
3114767,f55d51a00a92
3114771,7c0886e45b2c
3114785,404c7723d65f
3114794,e27cc0a4f1b4
3114802,e4159f77b60c
3114810,b584f24595ce
3114813,0cebd4352126
3114841,66f3acf326cd
3114848,aad20301babd
3114855,32b447d97a70
3114858,25fe4f723679
3114863,b46f2898f644
3114875,d4cf7b4a390a
3114883,0c3eb10f7dfa
3114887,0d93ca16b082
3114889,51bc3f0bd8f7
3114901,df49d21b7ca1
3114906,20b65132d3b2
3114908,141f15195bdc
3114917,09da8c9d53d5
3114948,cd9c5fa59239
3114966,761a6f08491e
3114967,8f89667509b0
3114970,7a0906cc3cbe
3114997,e442623cd8c1
3114998,b84208174b60
3115004,f62f294ebf40
3115015,a8a10f5f8f39
3115021,df9d64689aaa
3115057,cdb0130bfd6c
3115065,0e29802c581e
3115070,1e3f0987eaa3
3115083,09c1987bb4a7
3115084,835a45b5a04f
3115105,1c71aa7c9b37
3115162,eb157bb75684
3115164,fb5868657d18
3115176,a3e3e4e6d1c9
3115203,7de61832fe42
3115215,b0ab22eafff4
3115225,9eb5e5ba0188
3115237,6032f39e497c
3115240,80c7f51ed2bc
3115252,8cf7b5da6e72
3115256,893cab507207
3115257,52a80556a44b
3115264,7edf98b23dcf
3115265,31b737265b67
3115266,cf1fb828fab8
3115273,eb6755ac64d1
3115280,375294667f99
3115294,29425e8d8939
3115309,9c9ff3ecf8d3
3115316,1edfeeefbffd
3115327,23483c9083ad
3115347,4ae4fc25769d
3115348,8bba46f7d1a4
3115350,1b54e9e5409d
3115354,c54c6b2f6f34
3115356,9c0ab4cfcbcd
3115360,d71ca9f794f2
3115368,037cfa98baa5
3115371,067cfd42baaa
3115373,f63c9bf6b978
3115378,5eb5dca7022d
3115380,62c7532a3946
3115389,8acce59f6159
3115395,841aba8a7e7f
3115396,13ccfea53e25
3115408,a3004bac5f22
3115414,76aa6af39953
3115426,aac39b6e4c9c
3115446,a2ae76dd4414
3115449,9ee55e1e81a5
3115462,df763796fb0d
3115464,d7fff56d9810
3115477,ade6c901d2b6
3115486,11d0d93c8b85
3115497,d62721a30782
3115499,6e525e3b27b4
3115500,a33f62fdc90b
3115501,e41f74fdcdd3
3115504,417d9cb1474e
3115508,e4ef14fd9955
3115514,5059620c8f8c
3115516,c0a721185a0a
3115532,d6064e8e872a
3115535,22416f48aa05
3115538,f3913d627587
3115539,9abab8d16a40
3115542,716ef15d6736
3115543,af7dff009cf7
3115544,0c9735254756
3115545,46d08c16a28c
3115548,e2a473536504
3115549,494b6dab4951
3115551,b906a0284b11
3115554,29b50b877a14
3115558,f5255a28ff18
3115560,6f7acf5bb85b
3115561,e3faa620e02c
3115563,84a5a47b9e17
3115564,2461e5ca3857
3115566,0057582fe351
3115567,c5d934691df4
3115571,7d55ecc670e1
3115572,403c5bae8aee
3115573,da2cc6d2a726
3115583,a77510ae1a1c
3115588,7d7ce9fde38a
3115596,7a4b3567f96f
3115600,547a15a801b2
3115603,228615a1b77d
3115605,49b6f5436721
3115610,68fb17482625
3115629,af90342b30bd
3115636,b0680a97a4a6
3115644,6933861af8a2
3115653,321c425f6e4d
3115655,86052f3ada2c
3115676,7b691ea2147d
3115695,dae6d385867b
3115699,6c13763084d6
3115701,fc379815b224
3115704,c3b63f6fab3a
3115707,d44608cbdce6
3115717,823e5a57bb01
3115719,7c4a470cccc3
3115721,5ec06e87b64c
3115725,435b84f83c3f
3115732,2a8d5709a8fa
3115744,3fc06ef13282
3115755,91ac25508ce6
3115759,e81559be5d22
3115772,8a1ab1aab9df
3115780,53b8dde3e538
3115787,2d31394cdfa7
3115788,8331bfb3ae65
3115806,788a3c2d1f1e
3115831,fb93dcd497f8
3115859,f8d1d9cc3e51
3115862,5f6c7ebc24c0
3115869,97c510d5af9e
3115874,fa19b6a66fc8
3115879,0e70022f0f7f
3115909,2a7e296be123
3115914,57638b7079c8
3115941,dfca5d091e7b
3115953,3cfbc7ac45ae
3115955,459b0a8a7188
3115962,c174ca4fb8fa
3115967,c339f360c26c
3115971,50f56cc576b6
3115972,419fcd368850
3115982,f58f90094ec5
3115991,df8179b487ae
3116027,5354d1acebf2
3116033,7a4a6a10866d
3116037,ac3b3a2e01f0
3116069,9d8e3c790cb6
3116109,403a3d74c712
3116130,504b38040879
3116141,605c937a03e8
3116152,851bf7a5ddf4
3116156,0be60a5e187e
3116158,ec21c5573b82
3116161,5e2ea0bbea2b
3116169,952a41ba2a23
3116170,1284359f88e6
3116180,c39d6d7a35af
3116195,9fe166b27e2a
3116226,be2e84338e5d
3116233,ef468941b15c
3116238,e2210423778a
3116244,1501f2d683ec
3116258,050140828cbb
3116267,278585b56973
3116273,84b5672f849f
3116288,aae2a6d42a1c
3116296,433c6a35ce7c
3116299,d57161f0e970
3116334,6dec40375212
3116342,d007eb57e23d
3116368,f4e0000cdf79
3116378,a28f3edf059b
3116381,a80a141bc15b
3116398,abfbf5fe3009
3116418,867f495b918b
3116431,6a9985ed9d7f
3116531,8a99f35b9d9f
3116543,c83246307928
3116567,16a0d8a99963
3116583,881bac94ae7b
3116598,cf1043171e08
3116610,c9e59ed41609
3116617,0bfd8a278941
3116633,f8fa261f02e6
3116651,b05a20504e3c
3116662,aa5de197acb4
3116683,eb47c6d7f1b1
3116696,08bb61ac9669
3116697,ecf68a643ead
3116707,b02922663823
3116713,1e0eba1bc160
3116716,6ae08e69fb3d
3116723,93f40e582405
3116737,82ed84eb424d
3116741,139d25b5f450
3116745,15791b57bff0
3116747,0005484fb1dd
3116763,52555547bc9a
3116787,bfeab2d1ef1d
3116788,e2b1eedf5235
3116794,46b702e9279a
3116809,64c8f3c05960
3116822,d49ad5336b60
3116831,022fca96af3c
3116846,acd021aa63f0
3116849,5c9423aaf233
3116853,8051e68865ae
3116865,3e3cc9458f64
3116873,202f72a4ce1d
3116893,87aae0f316f1
3116894,77188667fb91
3116896,30b7f5740e9c
3116900,600a4409c4a2
3116941,9ca2fb5a94c3
3116948,c88e94ff22cd
3116953,3337d4b167f8
3117016,66c0dcad7ad2
3117025,6e2591a39cc9
3117028,3de6b13fd90a
3117049,32eb61dec0e1
3117054,c6c290c32240
3117067,e7ee6e5a2f8b
3117080,f864a12a3047
3117090,11e27d74f4c6
3117099,f39c75238803
3117138,6032a43b12fa
3117140,df753a0776e8
3117164,a15eca707207
3117166,fa77c3e4c3c8
3117173,ee4ddb22f887
3117177,eb9f1b91ee80
3117199,c649c5dea030
3117203,139eda9dfec1
3117214,ef594f8d2276
3117232,63bbc016f3a7
3117235,880129014767
3117253,20c22868d15e
3117262,f9c7a61e14ee
3117269,420026446d16
3117277,25213b007b96
3117279,9a4f7eced5c7
3117281,f0fc91b88905
3117283,7d6144a2092c
3117290,84c56eff7c74
3117293,eb6a52143f38
3117294,0d278da03b23
3117301,12c699afbe6a
3117315,7c6c3ba82dc6
3117322,39779d886619
3117324,49caacaa5339
3117356,985f2870f0ee
3117368,21583ec96cff
3117394,1aa6f789aed3
3117416,8a2d21fbf58a
3117427,5c2072d7b57b
3117445,ca5eea6a2a2e
3117460,fa1324fe8723
3117473,be3e95ad552a
3117480,a6808bc5822d
3117499,96483017f9be
3117553,aaf83ad4d894
3117557,08e84de44d35
3117567,d4e1983ea11c
3117575,133663ecc07a
3117585,64acf9f4ad53
3117593,45f8fbc60a6b
3117599,8aec3e8b2097
3117611,e5f4756c2ece
3117650,f93cc3bfa4e6
3117656,0a26b5c817cd
3117670,aa60faa0f561
3117671,d703421786d3
3117691,6fba32c5bc56
3117711,955b8441f6c1
3117712,f6b92a44d666
3117742,5d96ebb2edd0
3117748,c63bebc15aa4
3117750,d0cfb7ef501c
3117754,e90ea7c970db
3117759,7d1956605ee1
3117770,acaaa94d0de6
3117790,5f891272feaf
3117807,912ff141320d
3117808,e86793409fbd
3117864,be90dd80f9b6
3117910,14e2957dd82a
3117934,9fc503d0279b
3117948,037123843407
3117951,48cafab6c79d
3117965,e54124d0e11d
3117993,aab125c40459
3118024,c574dded4794
3118026,a39cf0cf1ca9
3118040,c6c556edb227
3118044,0452dabc968c
3118067,199515c19bb1
3118071,87a43d8f0f11
3118086,69ccc581e1d0
3118089,192475e7fc01
3118091,91a9ed336a4d
3118111,c5a5bf2b5a92
3118113,cb0f05403f1e
3118161,bc001b564b21
3118176,9df4f77f8139
3118187,e5069fce589a
3118194,d539cb2df84f
3118198,c9df2bcf42b2
3118205,a90f99f411e8
3118212,5666363d0350
3118213,c9b7ee0c2240
3118230,e482462a8943
3118240,88953cac9435
3118243,6edd3ab769d4
3118249,cb5a5a2cd0b9
3118250,ec392329eed6
3118279,ff8befe11d58
3118281,444fbab45436
3118287,2241faec290d
3118301,857e0b6d5b4b
3118309,7cf6c9cba05c
3118333,2fd6c361bf4d
3118348,e6048ea4336e
3118352,2f6e840befc7
3118371,9efe0e25b4ae
3118431,3154f7778fdf
3118437,3922cb8e20a6
3118446,5eb3e369a3c6
3118451,969abb906317
3118452,51ba0fb47d72
3118466,7d2557ba97a8
3118481,ffa5002fc8dc
3118483,227adc2c47d6
3118496,b3b71b38416d
3118505,130aa2af0175
3118522,5df097f9e13e
3118523,6766fb9d7252
3118525,459ea933c9c5
3118540,130e69f9d628
3118551,fcd31ee058ec
3118565,7b976c7ff66f
3118572,731897d664fe
3118606,8516f73e43a5
3118609,bdc4a43581ee
3118648,b2f9fcc80715
3118653,4e328b860a9b
3118659,120f4e796e9c
3118661,805591f99079
3118674,125b68059184
3118690,dbd89f25111a
3118694,74aa94a19bcf
3118714,9e9db47bb50b
3118717,144cd6463e76
3118749,a812c3073af6
3118764,534e664f072e
3118770,7ac54f82fd32
3118780,0e132e8d4467
3118784,d8616c52b710
3118793,810035c357c5
3118800,362ebb54e309
3118815,dbd7ede2dda2
3118819,7c4ce14f8e0e
3118825,93c43a59f4f1
3118828,d547954072d5
3118834,5f38458d40a8
3118845,1e85ba0c053a
3118861,ca969016f1ba
3118868,7cebfc2bce46
3118877,793347346b6c
3118893,a3390f8ade13
3118910,9cc891480762
3118913,e588ae216913
3118916,e8fa1dd76c65
3118965,c67392db23ae
3118985,b1f1e7c40ab4
3119005,40b8a3a049ce
3119025,f24314c46e9f
3119026,d4b190eb6d16
3119032,41a621f4693b
3119045,5a4e0187bcc0
3119050,1d3368b985a6
3119075,914d4c91eee0
3119094,aea271325240
3119103,893563180c34
3119114,575af3ce8bc3
3119129,85ce13ecae00
3119142,096073c2a325
3119144,cb65be7100f8
3119191,efc14bbce901
3119224,ee560332eee2
3119233,5abb5093e0c1
3119241,0490716b2b71
3119274,19dac0b42175
3119275,af6b1f84aa54
3119280,47e76fd0ccd2
3119304,723839655cb9
3119308,81cb3c1409c0
3119351,7abe501bd365
3119352,6e56e0f6e050
3119359,50569a21b1be
3119371,5d1b0456f663
3119376,a47f6ec110fc
3119399,72f53bf57f94
3119404,14a3918a604b
3119428,1919978a2c94
3119434,3fc7a8674a95
3119437,51aaeabc7ead
3119443,35973214ee61
3119449,c621599fb398
3119451,fa168c8ec816
3119453,8e4fe8637417
3119478,eaf8dc3f0eb9
3119481,7aa0cdc62e8c
3119489,215ec484a51f
3119499,e8dbcfde7d78
3119502,51ad738b8fb0
3119512,c026298e9b83
3119535,5c3367358d0d
3119538,81aaaab23798
3119541,3766bbd977e5
3119545,03634ce36e75
3119576,91f04fba9d22
3119584,3f7708fb7bb4
3119589,02e62c85f7cd
3119612,9c36891c242f
3119613,67ea731dbbca
3119617,4fa9df7dc187
3119624,c00b202884ce
3119628,a83259d1b38d
3119641,2632c1790868
3119650,b408d16abdd3
3119652,ee4110ea61ac
3119668,a0d8be382f13
3119688,1a9f54f01b36
3119698,53beaa39f299
3119699,80a21687f205
3119709,ee48eb96ef2c
3119715,0357de17f9e1
3119721,f07ca6504163
3119723,dae55c3f955b
3119726,9f5fed976842
3119732,92678229151c
3119743,923b9a792196
3119755,35288f115f5b
3119766,5f67a7a9085f
3119767,4eb7dcb0f6f5
3119769,e8e24d0669ef
3119774,970254d28fed
3119775,2cbb3ebddd50
3119778,db52c2a343d5
3119781,e58f68f31ac2
3119788,45b7b14275ef
3119789,c098cbaf5d45
3119801,89874cf7fc1a
3119802,3019832d0e7d
3119815,5063132f3614
3119817,a13fc733d4f5
3119818,a86854f4a3d9
3119823,dc2cbc49bd8d
3119825,64b13099073a
3119828,7e28f518bb0a
3119842,ffaa2f58e671
3119854,0d0c3aae3b6b
3119855,eb674825106c
3119868,f448f9301f71
3119876,989b5bfb697c
3119883,9e71d81b5efe
3119892,ff2958e47fce
3119901,544229d1d535
3119903,b51152b8b344
3119904,572640a1b9ba
3119929,23b34c75f2a9
3119956,14ccf5f73eef
3119964,46eebfabc0ec
3119965,da7e1de142ec
3119983,9b6c53d77c47
3119985,7849a2627119
3119986,affb08e948eb
3119987,0d4c1932b6f2
3119998,a49056e39671
3120007,a1ee2fe67d3d
3120009,e5cfb8a0ec37
3120011,32a50bb38625
3120012,a5add3f16251
3120016,033cf98ae696
3120018,e7104380abce
3120025,4947e167f60d
3120026,b9e54a39dc29
3120032,3804135694ac
3120044,68cd5e624bf6
3120045,d78e06417567
3120052,376dcabfd18e
3120062,9cb649bf6ddf
3120068,37b3cf036e46
3120069,ba3861a1a1ea
3120072,53eb391b23b5
3120082,56ea3afa60f2
3120105,6a6d14f6e83f
3120106,f13c9c8d427a
3120163,a0585782ec1a
3120164,1594aabe2603
3120179,d7c02361a8a8
3120200,67c885f61f7a
3120204,46827539c57d
3120205,a354a1b68686
3120229,44fe799b1e4f
3120231,30033eb10851
3120240,7288cd3c61f2
3120270,a3b0e0e86c0a
3120276,975a59f49ef5
3120280,cf9e4a8b76da
3120282,9064c253dfce
3120284,f1430e47dd16
3120286,cb4542f6072e
3120299,b608df32ec93
3120300,c7da11cefde4
3120312,cc822836085f
3120321,b78a63482f23
3120323,39061761f887
3120345,9aed705bbe7d
3120347,a72c6f1cec12
3120366,38729193b754
3120387,ac6f5783adc6
3120399,3169ac3416b5
3120402,8117495cc325
3120414,eec4fba0ffad
3120418,49edebf560d2
3120419,a1fb14681fa0
3120425,da62adf437d9
3120430,0f73b0558b98
3120435,af7ddf44ed05
3120448,96cd24e27dc4
3120463,13d110a338f8
3120475,d1321b292ea9
3120477,d9949cafa80a
3120484,e6688215b562
3120485,dde6922cfefa
3120495,b2265e6fb7a9
3120501,cd95857f929c
3120513,75558251d58b
3120521,167891a659b2
3120524,524816913694
3120553,980491fd841a
3120566,069a89591024
3120578,4a3d1cc77689
3120603,49175c4bd647
3120606,e292edb4991b
3120623,474a197cbd65
3120626,2f11dc570aea
3120631,26c68eabe10b
3120639,404b1b11f260
3120660,1d211b337634
3120677,ec73bd56603f
3120688,897b318932e2
3120691,bf098365dbdf
3120696,891099c8972d
3120700,aaf62cbd7da1
3120714,66069e2feee2
3120725,1a5d198d7ed6
3120749,6d9484cb17ed
3120750,ab11e6f58943
3120755,a526b111226c
3120757,54915e276e2f
3120766,2f3eaaa7c5e9
3120767,c807a8302d0d
3120768,938aa3a323c9
3120772,146b97cdac73
3120795,f6e6c3a93332
3120803,d2ec78df5c67
3120810,461c47171a5c
3120828,a54daac2cc8c
3120829,ec75c55a5bd4
3120842,d9abe11c905a
3120848,d4f9f25305d4
3120851,6a5252bd8f41
3120858,df66b05f5456
3120859,f2cafe22d169
3120861,88894918415f
3120866,fb7680daa623
3120870,0dbeab11507d
3120882,bc46c5749582
3120890,467269ad001a
3120899,cd830e3351e4
3120917,6fb8cf3db805
3120927,1b587d1258bf
3120940,3acdbc6a8179
3120958,5ea0ddbd59a7
3120960,d79c5756e00c
3120966,29c43d632eaa
3120967,52fb015570f3
3120979,a944d6692f9a
3120990,76cd2c0a1f74
3121011,cfd084aee933
3121013,52490536dd0a
3121031,ba83ddc29afe
3121034,8ca1bdb1ed17
3121039,71b3831b9508
3121040,c85b57e64370
3121052,4c40ddc46330
3121063,411c29579109
3121068,851ec398905b
3121073,a66d5affc47d
3121100,61c284d02235
3121101,8aca5645edc4
3121104,02acfff312a8
3121108,4856f8b87a58
3121113,c6278670ac78
3121165,c6ba531e6fc6
3121168,7f243f6e402f
3121172,58958f8135e3
3121178,ebc87e3fdf4c
3121194,a4c4ce2136b5
3121200,1b3aacc0e921
3121203,2c4022ed5f93
3121208,156e764d978d
3121221,03ee8c24be54
3121223,fd68ff57a3b4
3121260,9ec0e785bf09
3121284,248096dfaf09
3121290,2fd26a503a1a
3121302,b3863e65b822
3121305,3fd5d5e66687
3121314,8ad84aaea106
3121335,9b78436f3758
3121342,4fe60aa0cf8f
3121343,65ad4122b38a
3121353,2f5eb53a4dce
3121373,1906447e3760
3121384,1ee175760e35
3121393,db6672746959
3121414,8d4008bcca6a
3121426,097f91a4c845
3121439,bd64dd370b01
3121451,5f19118e165e
3121457,f39280320571
3121472,e0d24a01895c
3121478,aa94f14c1e9e
3121506,bdaa460d9654
3121514,6c1b6845322f
3121518,e7a913ed63c3
3121520,0305bdb8c3f3
3121528,d28a07e1c425
3121532,dce938d8e4d9
3121538,573ff6620249
3121544,4cd00d26c3f3
3121555,b10ffc12a8aa
3121597,2b5ee8b838a9
3121604,9914967bfd3d
3121606,de798fe90d3f
3121617,374318035b27
3121618,8f4dde4438e5
3121620,a328c2bbfc62
3121639,33dbb8b4d52d
3121647,0ecc9767d774
3121648,ec05772080fb
3121662,f51b8f95460d
3121668,19d8c527ac46
3121676,8b0d5db94745
3121679,f7347d3b58e3
3121702,f1d1e4b83252
3121712,1e8dbc2dc275
3121713,58211d164ee8
3121715,afe861b98056
3121751,4f7bafbebc9c
3121753,1127eca3df8c
3121762,21ce40f63d95
3121773,c2cacc17f1cb
3121777,5490a19c082b
3121791,24ed1f7b3e38
3121798,e1b01c91716b
3121804,5919e0f5cf38
3121811,c153978fa6e6
3121818,7fcbe26d6852
3121820,1c639d3b3865
3121848,09fc61e0d414
3121872,eabde3dc9fcb
3121880,1d2203e61217
3121881,f9f62493b5fa
3121884,e1714660d0e9
3121886,14b97f35bd79
3121899,5b548301aced
3121911,4f546cf0cfb9
3121924,2b819680484a
3121953,538861fc81e5
3121956,e9fffeb6fe13
3121969,3456abdba7f8
3121980,a812b24ffdd6
3121984,7baba59ae8f8
3121995,55f284712b4d
3122003,95a65f1f05af
3122012,619aad099ac6
3122014,b37d3b01db91
3122016,fa1e398d1cd4
3122027,f9a72f5f21c5
3122042,ec3c4a48ee57
3122048,277105a945a2
3122051,df37bd2bbf1b
3122068,a1ab3e9ac7cc
3122071,de6a1db2c31f
3122073,019b45e80b1f
3122075,3d01a324707b
3122089,526f6f05b21b
3122095,872f819ba53f
3122102,bf33c50a1205
3122113,c81c91cebcad
3122131,c7ba054d15c2
3122137,60ccf1c3de92
3122139,9baaec2ca466
3122158,c744df35df7c
3122162,3d954bb5b5f4
3122165,4c54cd4356d3
3122171,9c0703e74eeb
3122174,022272ec82b1
3122178,7c9bf74be930
3122183,7d759b586ffc
3122185,1ca9e82627bc
3122217,c461c984836d
3122221,f0f97702f55b
3122238,7f86238d8fa1
3122250,cc5b4fd21de5
3122252,966ef49975b7
3122254,e3677bd9fed8
3122276,dc8c1e471a2a
3122281,64f7f053f4b6
3122303,01a2e7eca788
3122306,63ab4df91b12
3122315,9bec39f091b8
3122321,0ac252639254
3122328,9a21e547876b
3122342,020cafb7217a
3122343,768ae272641b
3122346,d8c83feae607
3122350,46c7fc8a9697
3122369,6647ed35391e
3122379,77471212924a
3122424,2aa57f0b6b01
3122441,3c3f3ba0d4c6
3122465,04a3cc0dd372
3122467,868d43f1ffa0
3122505,361e10bfdbef
3122535,f72bc09aa298
3122547,3207ac579c06
3122550,a18dccb4bc99
3122551,95722a7dd78f
3122554,993b1477a25c
3122559,c789486e15dd
3122581,696a7bc240f9
3122588,d989e86d83e4
3122596,0d4281028af5
3122616,d301cbaa6a13
3122620,f14e77f291f6
3122650,fd59282deb3a
3122654,800ea1a4ea75
3122702,d965d0f9c309
3122717,fb2b4ecf2ea2
3122727,e17a26f1fbf7
3122728,0087cc876f69
3122744,8d8212eb9a8b
3122750,5d6d06209083
3122752,c82e16bfa1b2
3122758,8ca439f3ca26
3122792,136df7c32a75
3122813,3102d87bbb96
3122816,6fe20032c0e1
3122825,e5814bb757c4
3122832,2cced45bba0d
3122841,a70821c4f069
3122856,4250b1b28ecc
3122862,955cd419164c
3122865,230e7c16a632
3122871,a7e7753991b1
3122875,10766a70825e
3122905,65d289bb6c93
3122907,43e796b2d0ec
3122909,4bd091206b0a
3122929,947eff7278c3
3122935,7189217b9269
3122936,21d6e93f28dc
3122940,4f3772b4fcba
3122967,ac8309972f44
3122968,b47f40ee6351
3122986,1d092b9d110b
3122990,b02a59e95b0d
3123000,4e2ba9170080
3123001,6f5efc8f2505
3123023,8d724cc902dc
3123027,d4570aebdb83
3123042,29c7bc085262
3123043,12b1c8cb29c3
3123046,6accb07b645a
3123047,28c64621a3d3
3123049,770a47be0e31
3123054,147cc8e58389
3123055,724c2893d979
3123073,24a987e18d40
3123074,bd323920a709
3123084,da8169d5e323
3123093,7439e8ed5cf7
3123095,4a5096d1d111
3123130,751911764d91
3123181,3dbf6e886dd6
3123191,c7ae6dc2ebed
3123203,c83e976a5876
3123232,15d709e7b124
3123239,809c919d3b57
3123251,cebe1f405c6d
3123276,5a92372c8295
3123322,3115fb2f0c89
3123332,66c54af91390
3123347,715ff98b3e79
3123392,2bfc0d913b78
3123395,57121931dd4d
3123396,91d2afb3b549
3123399,74988a90dc37
3123449,dcfdbbb259d3
3123487,903af2589632
3123503,1c11a9bb3063
3123506,7be800d9bd5c
3123507,0fb705adbb08
3123511,b4f476331612
3123518,e6c174daba07
3123521,a2e00423e1b9
3123529,93b854162aab
3123554,7353c4059a2e
3123556,9ffc468720be
3123557,6ccb2051a505
3123560,21f240ecfc4d
